;Condit;Task;stim_file;coffee1.thisRepN;coffee1.thisTrialN;coffee1.thisN;coffee1.thisIndex;coffee2.thisRepN;coffee2.thisTrialN;coffee2.thisN;coffee2.thisIndex;key_resp_instructions.keys;key_resp_instructions.rt;key_resp_instructions.started;key_resp_instructions.stopped;image_instructions.started;image_instructions.stopped;polygon.started;polygon.stopped;key_resp.keys;key_resp.started;key_resp.stopped;image.started;image.stopped;key_resp.rt;participant;session;date;expName;psychopyVersion;frameRate;
;coffee_b;go;water.png;;;;;0;2;2;2;;;;;;;140.66708327901142;141.1692828420055;space;141.41546538300463;140.4255140190071;141.41546538300463;None;0.3310425800009398;P7;1;2021_Dec_01_1516;Psychophysics_project;2021.2.3;59.503468547451526;
;coffee_b;no-go;coffee2.png;;;;;0;3;3;17;;;;;;;142.01604960700206;142.5203313660022;None;142.76601736700104;None;142.76601736700104;143.27121291900403;;P7;1;2021_Dec_01_1516;Psychophysics_project;2021.2.3;59.503468547451526;
;coffee_b;no-go;coffee2.png;;;;;0;4;4;15;;;;;;;144.5005920570111;145.00718414700532;None;145.25061920500593;144.27151642201352;145.25061920500593;145.75531782400503;;P7;1;2021_Dec_01_1516;Psychophysics_project;2021.2.3;59.503468547451526;
;coffee_b;no-go;coffee2.png;;;;;0;5;5;19;;;;;;;146.98513929900946;147.49041268700967;None;147.73514966700168;146.75658171900432;147.73514966700168;148.2411129490065;;P7;1;2021_Dec_01_1516;Psychophysics_project;2021.2.3;59.503468547451526;
;coffee_b;go;water.png;;;;;0;6;6;5;;;;;;;149.49118322900904;149.9917415890086;space;150.253366378005;149.267430841006;150.253366378005;None;0.37944227700063493;P7;1;2021_Dec_01_1516;Psychophysics_project;2021.2.3;59.503468547451526;
;coffee_b;no-go;coffee2.png;;;;;0;7;7;20;;;;;;;150.91979409400665;151.42577145600808;None;151.65952258701145;None;151.65952258701145;152.16026097000577;;P7;1;2021_Dec_01_1516;Psychophysics_project;2021.2.3;59.503468547451526;
;coffee_b;go;water.png;;;;;0;8;8;4;;;;;;;153.4279132510128;153.93207142301253;space;154.17806272400776;153.19267723801022;154.17806272400776;None;0.4027963389962679;P7;1;2021_Dec_01_1516;Psychophysics_project;2021.2.3;59.503468547451526;
;coffee_b;no-go;coffee2.png;;;;;0;9;9;24;;;;;;;154.8630324720143;155.36451961701096;None;155.61226268101018;None;155.61226268101018;156.1143584990059;;P7;1;2021_Dec_01_1516;Psychophysics_project;2021.2.3;59.503468547451526;
;coffee_b;go;water.png;;;;;0;10;10;0;;;;;;;157.40002747700782;157.91470415500225;space;158.14678027101036;157.15823041900876;158.14678027101036;None;0.39733517199056223;P7;1;2021_Dec_01_1516;Psychophysics_project;2021.2.3;59.503468547451526;
;coffee_b;go;water.png;;;;;0;11;11;10;;;;;;;158.82504096500634;159.32986117400287;space;159.57401212600234;None;159.57401212600234;None;0.36212309999973513;P7;1;2021_Dec_01_1516;Psychophysics_project;2021.2.3;59.503468547451526;
;coffee_b;go;water.png;;;;;0;12;12;11;;;;;;;160.22488767000323;160.7289789380011;space;160.97491555500892;None;160.97491555500892;None;0.40934917199774645;P7;1;2021_Dec_01_1516;Psychophysics_project;2021.2.3;59.503468547451526;
;coffee_b;no-go;coffee2.png;;;;;0;13;13;16;;;;;;;161.6588186720037;162.16327028701198;None;162.40880508300324;None;162.40880508300324;162.90919309901074;;P7;1;2021_Dec_01_1516;Psychophysics_project;2021.2.3;59.503468547451526;
;coffee_b;no-go;coffee2.png;;;;;0;14;14;26;;;;;;;164.14343868401193;164.64781906400458;None;164.89332147300593;163.91449488200305;164.89332147300593;165.39296821600874;;P7;1;2021_Dec_01_1516;Psychophysics_project;2021.2.3;59.503468547451526;
;coffee_b;no-go;coffee2.png;;;;;0;15;15;23;;;;;;;166.62778441401315;167.13209712300159;None;167.37781462600105;166.39873787600663;167.37781462600105;167.8776596210082;;P7;1;2021_Dec_01_1516;Psychophysics_project;2021.2.3;59.503468547451526;
;coffee_b;no-go;coffee2.png;;;;;0;16;16;28;;;;;;;169.11256373400101;169.61141647001205;None;169.86220313300146;168.88330445501197;169.86220313300146;170.3673814650101;;P7;1;2021_Dec_01_1516;Psychophysics_project;2021.2.3;59.503468547451526;
;coffee_b;go;water.png;;;;;0;17;17;1;;;;;;;171.63052084500669;172.13450832100352;space;172.38047759400797;171.39098534200457;172.38047759400797;None;0.4013548569928389;P7;1;2021_Dec_01_1516;Psychophysics_project;2021.2.3;59.503468547451526;
;coffee_b;no-go;coffee2.png;;;;;0;18;18;29;;;;;;;173.04965558100957;173.551887714013;None;173.79755463100446;None;173.79755463100446;174.29735531400365;;P7;1;2021_Dec_01_1516;Psychophysics_project;2021.2.3;59.503468547451526;
;coffee_b;go;water.png;;;;;0;19;19;7;;;;;;;175.56545724600437;176.07026058800693;space;176.3154676430131;175.3274576570111;176.3154676430131;None;0.36591720300202724;P7;1;2021_Dec_01_1516;Psychophysics_project;2021.2.3;59.503468547451526;
;coffee_b;go;water.png;;;;;0;20;20;13;;;;;;;176.982694833001;177.4894086990098;space;177.7325695810141;None;177.7325695810141;None;0.35688008600845933;P7;1;2021_Dec_01_1516;Psychophysics_project;2021.2.3;59.503468547451526;
;coffee_b;go;water.png;;;;;0;21;21;6;;;;;;;178.3959954890015;178.90515679300006;space;179.13337052801216;None;179.13337052801216;None;0.34808038899791427;P7;1;2021_Dec_01_1516;Psychophysics_project;2021.2.3;59.503468547451526;
;coffee_b;no-go;coffee2.png;;;;;0;22;22;21;;;;;;;179.75081476000196;180.25621337100165;None;180.50052769100876;None;180.50052769100876;181.00324642100895;;P7;1;2021_Dec_01_1516;Psychophysics_project;2021.2.3;59.503468547451526;
;coffee_b;no-go;coffee2.png;;;;;0;23;23;27;;;;;;;182.2352249250107;182.7405178390036;None;182.9850188390119;182.00648103500134;182.9850188390119;183.4902236110065;;P7;1;2021_Dec_01_1516;Psychophysics_project;2021.2.3;59.503468547451526;
;coffee_b;go;water.png;;;;;0;24;24;8;;;;;;;184.74133126600645;185.2415085080138;space;185.48641147000308;184.51619336901058;185.48641147000308;None;0.47354551700118463;P7;1;2021_Dec_01_1516;Psychophysics_project;2021.2.3;59.503468547451526;
;coffee_b;no-go;coffee2.png;;;;;0;25;25;18;;;;;;;186.2393976010062;186.74295200500637;None;186.98715208300564;None;186.98715208300564;187.4922367350082;;P7;1;2021_Dec_01_1516;Psychophysics_project;2021.2.3;59.503468547451526;
;coffee_b;go;water.png;;;;;0;26;26;9;;;;;;;188.743230306005;189.24343823200616;space;189.48824859900924;188.51794684000197;189.48824859900924;None;0.3714464689983288;P7;1;2021_Dec_01_1516;Psychophysics_project;2021.2.3;59.503468547451526;
;coffee_b;no-go;coffee2.png;;;;;0;27;27;22;;;;;;;190.12228069201228;190.6285086870048;None;190.87222972601012;None;190.87222972601012;191.37731227900076;;P7;1;2021_Dec_01_1516;Psychophysics_project;2021.2.3;59.503468547451526;
;coffee_b;go;water.png;;;;;0;28;28;12;;;;;;;192.64015369900153;193.1453038960026;space;193.39009372300643;192.40094346700062;193.39009372300643;193.90704760600056;0.512777185998857;P7;1;2021_Dec_01_1516;Psychophysics_project;2021.2.3;59.503468547451526;
;coffee_b;go;water.png;;;;;0;29;29;3;;;;;;;194.19075433201215;194.69638040300924;space;194.94090412200603;None;194.94090412200603;None;0.37008733800030313;P7;1;2021_Dec_01_1516;Psychophysics_project;2021.2.3;59.503468547451526;
